No.,storeNumber,countryCode,ownershipTypeCode,schedule,slug,latitude,longitude,streetAddressLine1,streetAddressLine2,streetAddressLine3,city,countrySubdivisionCode,postalCode,currentTimeOffset,windowsTimeZoneId,olsonTimeZoneId,GMT,GMT_city,Mon,Tue,Wed,Thu,Fri,Sat,Sun
11262,9279-94778,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 10:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:30 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 10:00 PM', 'open': True, 'holiday': ''}]",celanese-road-1303-riverchase-blvd-rock-hill-sc-297322793-us,34.976351,-80.989665,1303 Riverchase Blvd.,Null,Null,Rock Hill,SC,297322793,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 10:00 PM,5:00 AM to 10:00 PM,5:30 AM to 10:30 PM,6:30 AM to 9:30 PM
11263,76939-128669,US,LS,"[{'dayName': 'Today', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",target-wesley-chapel-t-2395-6350-weddington-monroe-rd-wesley-chapel-nc-2810479,34.999554,-80.696796,6350 Weddington Monroe Rd,Null,Null,Wesley Chapel,NC,281047924,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM
11264,49192-267306,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",hwy-160-and-i-77-fort-mill-1343-broadcloth-street-fort-mill-sc-29715-us,35.025451,-80.962047,1343 Broadcloth Street,Null,Null,Fort Mill,SC,29715,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:00 AM to 8:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM
11265,9499-96615,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",baxter-town-center-926-market-street-baxter-town-village-fort-mill-sc,35.028857,-80.967069,926 Market Street,Null,Baxter Town Village,Fort Mill,SC,297086443,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 5:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:30 AM to 9:00 PM
11266,25487-233567,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-ft-mill-370-500-mercantile-pl-fort-mill-sc-29715-us,35.057858,-80.936008,500 Mercantile Pl,Null,Null,Fort Mill,SC,29715,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
11267,16622-93621,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-fort-mill-82-1750-hwy-160-w-fort-mill-sc-29708-us,35.033461,-80.970471,1750 Hwy 160 W,Null,Null,Fort Mill,SC,29708,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
11268,48156-256287,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 11:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 11:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}]",cherry-road-charlotte-ave-610-n-cherry-rd-rock-hill-sc-297323120-us,34.943103,-81.029771,610 N Cherry Rd,Null,Null,Rock Hill,SC,297323120,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 11:00 PM,5:30 AM to 11:00 PM,6:00 AM to 10:00 PM
11269,5024-139804,US,LS,"[{'dayName': 'Today', 'hours': '7:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '9:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '11:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:30 AM to 9:00 PM', 'open': True, 'holiday': ''}]",winthrop-university-di-giorgio-stude-2020-alumni-dr-rock-hill-sc-297321830-us,34.9415,-81.0309,2020 Alumni Dr,Null,Null,Rock Hill,SC,297321830,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,7:30 AM to 9:00 PM,7:30 AM to 9:00 PM,7:30 AM to 9:00 PM,7:30 AM to 9:00 PM,7:30 AM to 9:00 PM,9:00 AM to 9:00 PM,11:00 AM to 9:00 PM
11270,18531-182667,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-rock-hill-149-2750-celanese-rd-rock-hill-sc-29732-us,34.97598,-81.027834,2750 Celanese Rd,Null,Null,Rock Hill,SC,29732,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
11271,58164-291743,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",herlong-and-ebenezer-128-s-herlong-ave-rock-hill-sc-29732-us,34.957042,-81.047406,128 S. Herlong Ave,101,Null,Rock Hill,SC,29732,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:30 AM to 9:00 PM,6:00 AM to 9:00 PM
11272,54162-284286,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-matthews-273-1351-chestnut-lane-matthews-nc-28104-us,35.069943,-80.701077,1351 CHESTNUT LANE,Null,Null,Matthews,NC,28104,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM
11273,18318-189384,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-ft-mill-475-867-stockbridge-dr-fort-mill-sc-29708-us,35.063405,-80.994405,867 Stockbridge Dr.,Null,Null,Fort Mill,SC,29708,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
11274,55626-98068,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-indian-trail-129-6610-old-monroe-rd-indian-trail-nc-28079-us,35.048431,-80.64766,6610 Old Monroe Rd.,Null,Null,Indian Trail,NC,28079,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
11275,13475-107336,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 9:30 PM', 'open': True, 'holiday': ''}]",sun-valley-6701-old-monroe-rd-sun-valley-shopping-center-indi,35.048516,-80.646536,6701 Old Monroe Rd,Suite A,Sun Valley Shopping Center,Indian Trail,NC,280796627,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:30 AM to 9:30 PM,5:30 AM to 9:30 PM,5:30 AM to 9:30 PM,5:30 AM to 9:30 PM,5:30 AM to 9:30 PM,6:00 AM to 9:30 PM,6:00 AM to 9:00 PM
11276,76601-97457,US,LS,"[{'dayName': 'Today', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '8:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",target-charlotte-st-2132-12830-walker-branch-dr-charlotte-nc-282738850-us,35.100337,-80.985068,12830 Walker Branch Dr,Null,Null,Charlotte,NC,282738850,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM,8:00 AM to 9:00 PM
11277,10389-241727,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 6:00 PM', 'open': True, 'holiday': ''}]",hwy-49-steelecroft-pkwy-13129-s-tryon-st-charlotte-nc-282787914-us,35.100631,-80.99199,13129 S. Tryon St.,Suite 100,Null,Charlotte,NC,282787914,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:30 AM to 6:00 PM,5:30 AM to 6:00 PM,5:30 AM to 6:00 PM,5:30 AM to 9:00 PM,5:30 AM to 6:00 PM,6:00 AM to 6:00 PM,6:00 AM to 6:00 PM
11278,58388-292406,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 9:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:30 PM', 'open': True, 'holiday': ''}]",hwy-74-and-indian-trail-fairview-13731-e-independence-blvd-indian-trail-nc-28079-us,35.084242,-80.660501,13731 E. Independence Blvd,Null,Null,Indian Trail,NC,28079,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 9:30 PM,5:00 AM to 9:30 PM,5:00 AM to 9:30 PM,5:00 AM to 9:30 PM,5:00 AM to 10:00 PM,5:30 AM to 10:00 PM,5:30 AM to 9:30 PM
11279,16408-169145,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 7:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-s-tryon-charlotte-88-13000-s-tryon-st-charlotte-nc-282787652-us,35.103303,-80.990901,13000 S Tryon St,Null,Null,Charlotte,NC,282787652,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM,6:00 AM to 7:00 PM
11280,79321-98575,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",kroger-richmond-705-890-richmond-plaza-richmond-ky-404752564-us,37.731376,-84.274008,890 Richmond Plaza,Null,Null,Richmond,KY,404752564,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM
11281,13976-108075,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}]",london-i-75-2021-west-highway-192-london-ky-407411620-us,37.111801,-84.100302,2021 West Highway 192,Null,Null,London,KY,407411620,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM
11282,62083-295424,US,CO,"[{'dayName': 'Today', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",us-hwy-27-jefferson-dr-150-makena-drive-somerset-ky-42503-us,37.063858,-84.621782,150 Makena Drive,Null,Null,Somerset,KY,42503,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM
11283,23823-201465,US,LS,"[{'dayName': 'Today', 'hours': '9:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '9:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '9:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '9:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '9:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '9:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '9:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",the-shops-summerlin-centre-west-sahara-blvd-215-beltway-las-vegas-nv-89135-us,36.148682,-115.334846,West Sahara Blvd & 215 Beltway,Null,Null,Las Vegas,NV,89135,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 8:00 PM,9:00 AM to 6:00 PM
11284,73695-106017,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",albertsons-las-vegas-460-11720-w-charleston-blvd-las-vegas-nv-891351572-us,36.160716,-115.350634,11720 W. CHARLESTON BLVD,Null,Null,Las Vegas,NV,891351572,-420,Pacific Standard Time,GMT-08:00 America/Los_Angeles,GMT-08:00,America/Los_Angeles,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM
